,Unnamed: 0,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
8149,8149,06/12/2021,13-14,"241,08","241,08","0,000153394946000000","231,07","231,07","4,33","4,33","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","4,55","4,55","0,00","0,00",,,,,,,,,
8150,8150,06/12/2021,14-15,"245,86","245,86","0,000152287436000000","235,02","235,02","5,09","5,09","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","4,62","4,62","0,00","0,00",,,,,,,,,
8151,8151,06/12/2021,15-16,"261,71","261,71","0,000138478722000000","252,00","252,00","3,73","3,73","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","4,86","4,86","0,00","0,00",,,,,,,,,
8152,8152,06/12/2021,16-17,"287,63","287,63","0,000131517158000000","276,43","276,43","4,82","4,82","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,25","5,25","0,00","0,00",,,,,,,,,
8153,8153,06/12/2021,17-18,"309,84","309,84","0,000134973657000000","298,82","298,82","4,31","4,31","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,59","5,59","0,00","0,00",,,,,,,,,
8154,8154,06/12/2021,18-19,"319,19","319,19","0,000157676188000000","308,80","308,80","3,54","3,54","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,72","5,72","0,00","0,00",,,,,,,,,
8155,8155,06/12/2021,19-20,"325,25","325,25","0,000168701468000000","315,05","315,05","3,26","3,26","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,82","5,82","0,00","0,00",,,,,,,,,
8156,8156,06/12/2021,20-21,"338,59","338,59","0,000179126189000000","329,13","329,13","2,32","2,32","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","6,02","6,02","0,00","0,00",,,,,,,,,
8157,8157,06/12/2021,21-22,"310,38","310,38","0,000182793260000000","300,93","300,93","2,73","2,73","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,60","5,60","0,00","0,00",,,,,,,,,
8158,8158,06/12/2021,22-23,"300,87","300,87","0,000172265679000000","290,78","290,78","3,51","3,51","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","5,46","5,46","0,00","0,00",,,,,,,,,
8159,8159,06/12/2021,23-24,"285,60","285,60","0,000148827301000000","274,64","274,64","4,60","4,60","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","5,23","5,23","0,00","0,00",,,,,,,,,
8160,8160,07/12/2021,00-01,"279,69","279,69","0,000110281361000000","268,22","268,22","5,20","5,20","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","5,14","5,14","0,00","0,00",,,,,,,,,
8161,8161,07/12/2021,01-02,"254,20","254,20","0,000088696291000000","241,78","241,78","6,52","6,52","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,77","4,77","0,00","0,00",,,,,,,,,
8162,8162,07/12/2021,02-03,"254,26","254,26","0,000077090677000000","242,05","242,05","6,32","6,32","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,77","4,77","0,00","0,00",,,,,,,,,
8163,8163,07/12/2021,03-04,"255,19","255,19","0,000071406108000000","242,80","242,80","6,47","6,47","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,79","4,79","0,00","0,00",,,,,,,,,
8164,8164,07/12/2021,04-05,"255,18","255,18","0,000069248587000000","242,74","242,74","6,53","6,53","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,79","4,79","0,00","0,00",,,,,,,,,
8165,8165,07/12/2021,05-06,"276,67","276,67","0,000071025462000000","264,68","264,68","5,76","5,76","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","5,10","5,10","0,00","0,00",,,,,,,,,
8166,8166,07/12/2021,06-07,"270,97","270,97","0,000079871478000000","258,95","258,95","5,88","5,88","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,01","5,01","0,00","0,00",,,,,,,,,
8167,8167,07/12/2021,07-08,"287,31","287,31","0,000100944567000000","276,24","276,24","4,71","4,71","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,24","5,24","0,00","0,00",,,,,,,,,
8168,8168,07/12/2021,08-09,"309,12","309,12","0,000113456026000000","279,55","279,55","2,31","2,31","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","5,25","5,25","0,00","0,00",,,,,,,,,
8169,8169,07/12/2021,09-10,"306,48","306,48","0,000120514968000000","277,03","277,03","2,24","2,24","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","5,21","5,21","0,00","0,00",,,,,,,,,
8170,8170,07/12/2021,10-11,"304,64","291,89","0,000128178503000000","263,12","262,22","2,70","2,69","0,03","0,03","0,17","0,17","0,00","0,00","2,08","0,35","31,51","21,45","5,02","4,98","0,00","0,00",,,,,,,,,
8171,8171,07/12/2021,11-12,"296,11","296,11","0,000127360026000000","254,82","254,82","2,61","2,61","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","31,51","31,51","4,89","4,89","0,00","0,00",,,,,,,,,
8172,8172,07/12/2021,12-13,"283,27","283,27","0,000125354612000000","241,83","241,83","2,95","2,95","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","31,51","31,51","4,70","4,70","0,00","0,00",,,,,,,,,
8173,8173,07/12/2021,13-14,"268,20","268,20","0,000132290221000000","226,58","226,58","3,35","3,35","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","31,51","31,51","4,48","4,48","0,00","0,00",,,,,,,,,
8174,8174,07/12/2021,14-15,"254,11","266,74","0,000133509352000000","224,33","225,09","3,38","3,39","0,03","0,03","0,17","0,17","0,00","0,00","0,35","2,09","21,45","31,51","4,42","4,46","0,00","0,00",,,,,,,,,
8175,8175,07/12/2021,15-16,"255,30","255,30","0,000127056295000000","225,48","225,48","3,38","3,38","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","4,44","4,44","0,00","0,00",,,,,,,,,
8176,8176,07/12/2021,16-17,"256,96","256,96","0,000123204638000000","226,25","226,25","4,24","4,24","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","4,47","4,47","0,00","0,00",,,,,,,,,
8177,8177,07/12/2021,17-18,"278,70","278,70","0,000129031626000000","248,22","248,22","3,68","3,68","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","4,80","4,80","0,00","0,00",,,,,,,,,
8178,8178,07/12/2021,18-19,"309,03","296,25","0,000149351684000000","267,24","266,34","2,86","2,85","0,03","0,03","0,17","0,17","0,00","0,00","2,12","0,35","31,51","21,45","5,11","5,06","0,00","0,00",,,,,,,,,
8179,8179,07/12/2021,19-20,"319,26","319,26","0,000161068725000000","277,75","277,75","2,40","2,40","0,03","0,03","0,17","0,17","0,00","0,00","2,13","2,13","31,51","31,51","5,26","5,26","0,00","0,00",,,,,,,,,
8180,8180,07/12/2021,20-21,"324,83","324,83","0,000172173253000000","283,40","283,40","2,22","2,22","0,03","0,03","0,17","0,17","0,00","0,00","2,14","2,14","31,51","31,51","5,35","5,35","0,00","0,00",,,,,,,,,
8181,8181,07/12/2021,21-22,"311,71","311,71","0,000176756027000000","269,79","269,79","2,89","2,89","0,03","0,03","0,17","0,17","0,00","0,00","2,15","2,15","31,51","31,51","5,16","5,16","0,00","0,00",,,,,,,,,
8182,8182,07/12/2021,22-23,"272,80","285,73","0,000166887547000000","241,80","242,80","4,26","4,27","0,03","0,03","0,17","0,18","0,00","0,00","0,36","2,16","21,45","31,51","4,73","4,77","0,00","0,00",,,,,,,,,
8183,8183,07/12/2021,23-24,"258,61","258,61","0,000141723482000000","225,83","225,83","6,24","6,24","0,03","0,03","0,17","0,17","0,00","0,00","0,36","0,36","21,45","21,45","4,52","4,52","0,00","0,00",,,,,,,,,
8184,8184,08/12/2021,00-01,"229,15","229,15","0,000127816387000000","215,02","215,02","8,60","8,60","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,39","4,39","0,00","0,00",,,,,,,,,
8185,8185,08/12/2021,01-02,"156,28","156,28","0,000106936234000000","138,78","138,78","13,07","13,07","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","3,30","3,30","0,00","0,00",,,,,,,,,
8186,8186,08/12/2021,02-03,"147,01","147,01","0,000092000162000000","128,98","128,98","13,73","13,73","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","3,17","3,17","0,00","0,00",,,,,,,,,
8187,8187,08/12/2021,03-04,"65,57","65,57","0,000083093627000000","44,57","44,57","17,92","17,92","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","1,95","1,95","0,00","0,00",,,,,,,,,
8188,8188,08/12/2021,04-05,"41,01","41,01","0,000078855641000000","19,32","19,32","18,98","18,98","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","1,58","1,58","0,00","0,00",,,,,,,,,
8189,8189,08/12/2021,05-06,"39,30","39,30","0,000078812140000000","17,38","17,38","19,23","19,23","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","1,55","1,55","0,00","0,00",,,,,,,,,
8190,8190,08/12/2021,06-07,"53,13","53,13","0,000081619699000000","32,07","32,07","18,17","18,17","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","1,75","1,75","0,00","0,00",,,,,,,,,
8191,8191,08/12/2021,07-08,"51,48","51,48","0,000088295779000000","31,11","31,11","17,51","17,51","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","1,73","1,73","0,00","0,00",,,,,,,,,
8192,8192,08/12/2021,08-09,"96,06","96,06","0,000098489433000000","77,10","77,10","15,45","15,45","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,39","2,39","0,00","0,00",,,,,,,,,
8193,8193,08/12/2021,09-10,"79,04","79,04","0,000121734048000000","62,38","62,38","13,41","13,41","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,12","2,12","0,00","0,00",,,,,,,,,
8194,8194,08/12/2021,10-11,"128,09","128,09","0,000143231572000000","114,89","114,89","9,23","9,23","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,85","2,85","0,00","0,00",,,,,,,,,
8195,8195,08/12/2021,11-12,"36,55","36,55","0,000151016904000000","24,01","24,01","9,94","9,94","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","1,48","1,48","0,00","0,00",,,,,,,,,
8196,8196,08/12/2021,12-13,"29,97","29,97","0,000148674450000000","17,86","17,86","9,61","9,61","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","1,38","1,38","0,00","0,00",,,,,,,,,
8197,8197,08/12/2021,13-14,"73,68","73,68","0,000153394946000000","61,75","61,75","8,77","8,77","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,04","2,04","0,00","0,00",,,,,,,,,
8198,8198,08/12/2021,14-15,"122,32","122,32","0,000152287436000000","108,78","108,78","9,64","9,64","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,77","2,77","0,00","0,00",,,,,,,,,
8199,8199,08/12/2021,15-16,"110,71","110,71","0,000138478722000000","97,89","97,89","9,10","9,10","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","2,60","2,60","0,00","0,00",,,,,,,,,
8200,8200,08/12/2021,16-17,"184,15","184,15","0,000131517158000000","169,65","169,65","9,66","9,66","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","3,70","3,70","0,00","0,00",,,,,,,,,
8201,8201,08/12/2021,17-18,"226,13","226,13","0,000134973657000000","212,03","212,03","8,64","8,64","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","4,33","4,33","0,00","0,00",,,,,,,,,
8202,8202,08/12/2021,18-19,"247,99","247,99","0,000157676188000000","237,36","237,36","4,84","4,84","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","4,66","4,66","0,00","0,00",,,,,,,,,
8203,8203,08/12/2021,19-20,"287,90","287,90","0,000168701468000000","278,51","278,51","3,01","3,01","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,26","5,26","0,00","0,00",,,,,,,,,
8204,8204,08/12/2021,20-21,"297,27","297,27","0,000179126189000000","288,17","288,17","2,57","2,57","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,40","5,40","0,00","0,00",,,,,,,,,
8205,8205,08/12/2021,21-22,"296,07","296,07","0,000182793260000000","286,90","286,90","2,66","2,66","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,38","5,38","0,00","0,00",,,,,,,,,
8206,8206,08/12/2021,22-23,"277,29","277,29","0,000172265679000000","267,08","267,08","3,97","3,97","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","5,11","5,11","0,00","0,00",,,,,,,,,
8207,8207,08/12/2021,23-24,"250,76","250,76","0,000148827301000000","239,01","239,01","5,91","5,91","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,71","4,71","0,00","0,00",,,,,,,,,
8208,8208,09/12/2021,00-01,"265,06","265,06","0,000114951590000000","251,36","251,36","7,63","7,63","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,93","4,93","0,00","0,00",,,,,,,,,
8209,8209,09/12/2021,01-02,"237,43","237,43","0,000092468113000000","221,43","221,43","10,34","10,34","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,52","4,52","0,00","0,00",,,,,,,,,
8210,8210,09/12/2021,02-03,"234,74","234,74","0,000080586490000000","218,49","218,49","10,63","10,63","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,49","4,49","0,00","0,00",,,,,,,,,
8211,8211,09/12/2021,03-04,"234,01","234,01","0,000074865965000000","217,45","217,45","10,95","10,95","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,48","4,48","0,00","0,00",,,,,,,,,
8212,8212,09/12/2021,04-05,"233,72","233,72","0,000072786093000000","217,16","217,16","10,95","10,95","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,47","4,47","0,00","0,00",,,,,,,,,
8213,8213,09/12/2021,05-06,"237,31","237,31","0,000075060275000000","217,84","217,84","13,82","13,82","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,52","4,52","0,00","0,00",,,,,,,,,
8214,8214,09/12/2021,06-07,"245,11","245,11","0,000085923722000000","227,03","227,03","12,32","12,32","0,03","0,03","0,18","0,18","0,00","0,00","0,00","0,00","0,92","0,92","4,63","4,63","0,00","0,00",,,,,,,,,
8215,8215,09/12/2021,07-08,"296,35","296,35","0,000111415022000000","284,47","284,47","5,37","5,37","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","0,92","0,92","5,38","5,38","0,00","0,00",,,,,,,,,
8216,8216,09/12/2021,08-09,"325,93","325,93","0,000126820296000000","295,93","295,93","2,48","2,48","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","5,51","5,51","0,00","0,00",,,,,,,,,
8217,8217,09/12/2021,09-10,"319,99","319,99","0,000132932565000000","290,19","290,19","2,39","2,39","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","21,45","21,45","5,41","5,41","0,00","0,00",,,,,,,,,
8218,8218,09/12/2021,10-11,"327,32","314,24","0,000140210294000000","285,34","284,13","2,80","2,79","0,03","0,03","0,17","0,17","0,00","0,00","2,10","0,35","31,51","21,45","5,37","5,32","0,00","0,00",,,,,,,,,
8219,8219,09/12/2021,11-12,"305,29","305,29","0,000139079188000000","263,22","263,22","3,22","3,22","0,03","0,03","0,17","0,17","0,00","0,00","2,10","2,10","31,51","31,51","5,04","5,04","0,00","0,00",,,,,,,,,
8220,8220,09/12/2021,12-13,"291,43","291,43","0,000137117119000000","249,62","249,62","3,18","3,18","0,03","0,03","0,17","0,17","0,00","0,00","2,10","2,10","31,51","31,51","4,83","4,83","0,00","0,00",,,,,,,,,
8221,8221,09/12/2021,13-14,"289,72","289,72","0,000144073408000000","247,79","247,79","3,32","3,32","0,03","0,03","0,17","0,17","0,00","0,00","2,10","2,10","31,51","31,51","4,81","4,81","0,00","0,00",,,,,,,,,
